序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
36307,2023-09-22 09:28:10,16 km/h,2102.47 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路,白鹭路-白鹿路交叉路口;厦门市地震局(地球科学教育普及基地),厦门人民防空,厦门市人防办镇海社区百姓课堂文体活动中心",闽D0TL89,偏北(2),"118.082553,24.451684",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
36308,2023-09-22 09:28:16,17 km/h,2102.49 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路7;厦门市地震局,中国社区,厦门大学附属第一医院",闽D0TL89,偏北(18),"118.082533,24.451948",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
36309,2023-09-22 09:28:17,17 km/h,2102.5 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路7;厦门市地震局,中国社区,厦门大学附属第一医院",闽D0TL89,东北(34),"118.082547,24.451982",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
36310,2023-09-22 09:28:19,17 km/h,2102.51 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路7号;厦门市地震局,厦门大学附属第一医院,中国社区",闽D0TL89,偏东(77),"118.082625,24.452015",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
36311,2023-09-22 09:28:21,22 km/h,2102.51 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路7号;厦门市地震局,厦门大学附属第一医院,中国社区",闽D0TL89,偏东(96),"118.08268,24.452014",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
36312,2023-09-22 09:28:30,7 km/h,2102.56 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路,石泉路-白鹿路交叉路口;厦门医学院美疗健康管理学院,重庆宝妈酸辣粉,厦门市地震局(地球科学教育普及基地)",闽D0TL89,偏东(106),"118.083177,24.451952",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
36313,2023-09-22 09:28:32,10 km/h,2102.57 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路,石泉路-白鹿路交叉路口;厦门医学院美疗健康管理学院,重庆宝妈酸辣粉,厦门市地震局(地球科学教育普及基地)",闽D0TL89,偏东(99),"118.083219,24.451936",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
36314,2023-09-22 09:28:33,11 km/h,2102.57 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路,石泉路-白鹿路交叉路口;厦门医学院美疗健康管理学院,重庆宝妈酸辣粉,厦门市地震局(地球科学教育普及基地)",闽D0TL89,偏东(93),"118.08325,24.451932",1029422.0,厦门市思明区镇海路12号之八12-8-101单元
36336,2023-09-22 09:30:32,23 km/h,2102.94 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路26号;厦门大学附属第一医院,综合楼,白鹿洞寺",闽D0TL89,正北(0),"118.084016,24.454076",2229663.0,厦门市思明区霞溪路25号、27号、29号店面
36337,2023-09-22 09:30:35,13 km/h,2102.96 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路26号;厦门大学附属第一医院,综合楼,厦门市卫生局",闽D0TL89,偏北(8),"118.084031,24.454208",2229663.0,厦门市思明区霞溪路25号、27号、29号店面
36338,2023-09-22 09:30:37,12 km/h,2102.96 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路26号;厦门大学附属第一医院,综合楼,厦门市卫生局",闽D0TL89,偏北(19),"118.084051,24.454273",1801.0,"福建厦门古城西路9号
"
36339,2023-09-22 09:30:40,16 km/h,2102.97 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路26号;厦门大学附属第一医院,厦门市卫生局,虎溪社区",闽D0TL89,东北(35),"118.084095,24.454371",1801.0,"福建厦门古城西路9号
"
36340,2023-09-22 09:30:49,6 km/h,2103.01 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路53号;厦门大学附属第一医院,厦门市卫生局,虎溪社区",闽D0TL89,偏北(17),"118.084271,24.454621",1801.0,"福建厦门古城西路9号
"
36341,2023-09-22 09:30:52,10 km/h,2103.01 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路55号;厦门大学附属第一医院,厦门市卫生局,虎溪社区",闽D0TL89,东北(45),"118.084309,24.454676",1801.0,"福建厦门古城西路9号
"
36342,2023-09-22 09:30:59,5 km/h,2103.03 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路55号;厦门大学附属第一医院,虎溪社区,厦门市卫生局",闽D0TL89,东北(55),"118.08441,24.454759",620.0,古城西路6号
36343,2023-09-22 09:31:01,5 km/h,2103.03 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路55号;厦门大学附属第一医院,虎溪社区,厦门市卫生局",闽D0TL89,东北(34),"118.084434,24.454785",620.0,古城西路6号
36344,2023-09-22 09:31:02,3 km/h,2103.03 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路55号;厦门大学附属第一医院,虎溪社区,厦门市卫生局",闽D0TL89,东北(34),"118.084442,24.454795",620.0,古城西路6号
36345,2023-09-22 09:31:08,6 km/h,2103.04 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路24;厦门大学附属第一医院,虎溪社区,厦门市思明区上古街82号小区",闽D0TL89,偏西(262),"118.084405,24.454834",620.0,古城西路6号
36346,2023-09-22 09:31:10,4 km/h,2103.04 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路24;厦门大学附属第一医院,虎溪社区,厦门市思明区上古街82号小区",闽D0TL89,西南(239),"118.084376,24.454824",620.0,古城西路6号
36347,2023-09-22 09:31:32,0 km/h,2103.05 km,0秒 / 0秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路24;厦门大学附属第一医院,虎溪社区,厦门市思明区上古街82号小区",闽D0TL89,正北(0),"118.084423,24.454839",620.0,古城西路6号
36348,2023-09-22 09:31:46,10 km/h,2103.06 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路55号;厦门大学附属第一医院,虎溪社区,厦门市卫生局",闽D0TL89,西南(225),"118.084335,24.454773",620.0,古城西路6号
36349,2023-09-22 09:31:53,7 km/h,2103.08 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路53号;厦门大学附属第一医院,厦门市卫生局,虎溪社区",闽D0TL89,西南(226),"118.084213,24.454613",1801.0,"福建厦门古城西路9号
"
36350,2023-09-22 09:31:55,6 km/h,2103.08 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路53号;厦门大学附属第一医院,厦门市卫生局,虎溪社区",闽D0TL89,偏西(251),"118.084177,24.454596",1801.0,"福建厦门古城西路9号
"
36351,2023-09-22 09:31:56,8 km/h,2103.08 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路53号;厦门大学附属第一医院,厦门市卫生局,虎溪社区",闽D0TL89,西南(231),"118.084158,24.454584",1801.0,"福建厦门古城西路9号
"
36352,2023-09-22 09:31:58,13 km/h,2103.09 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路24;厦门大学附属第一医院,厦门市卫生局,虎溪社区",闽D0TL89,偏西(272),"118.084106,24.454566",1801.0,"福建厦门古城西路9号
"
36353,2023-09-22 09:32:00,13 km/h,2103.1 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路24;厦门大学附属第一医院,厦门市卫生局,虎溪社区",闽D0TL89,偏西(292),"118.084,24.454589",1801.0,"福建厦门古城西路9号
"
36354,2023-09-22 09:32:02,15 km/h,2103.1 km, ,在线 / 行驶,"福建省厦门市思明区;白鹿路24;厦门大学附属第一医院,厦门市卫生局,厦门市思明区上古街82号小区",闽D0TL89,西北(297),"118.083961,24.454605",1801.0,"福建厦门古城西路9号
"
36355,2023-09-22 09:32:07,8 km/h,2103.13 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路24;厦门大学附属第一医院,厦门市卫生局,厦门市思明区上古街82号小区",闽D0TL89,偏西(272),"118.083739,24.454668",1801.0,"福建厦门古城西路9号
"
36356,2023-09-22 09:32:11,8 km/h,2103.13 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路24;厦门大学附属第一医院,厦门市卫生局,厦门市思明区上古街82号小区",闽D0TL89,西南(245),"118.083683,24.454655",1801.0,"福建厦门古城西路9号
"
36357,2023-09-22 09:32:12,9 km/h,2103.14 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路24;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,西南(234),"118.083628,24.45462",1801.0,"福建厦门古城西路9号
"
36358,2023-09-22 09:32:16,6 km/h,2103.15 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路24;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,西南(207),"118.083547,24.454566",1801.0,"福建厦门古城西路9号
"
36359,2023-09-22 09:32:18,6 km/h,2103.15 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;白鹿路24;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,偏南(187),"118.083538,24.454548",1801.0,"福建厦门古城西路9号
"
36360,2023-09-22 09:32:32,0 km/h,2103.16 km,0秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36361,2023-09-22 09:33:02,0 km/h,2103.16 km,30秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36362,2023-09-22 09:33:32,0 km/h,2103.16 km,1分 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36363,2023-09-22 09:34:02,0 km/h,2103.16 km,1分30秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36364,2023-09-22 09:34:32,0 km/h,2103.16 km,2分 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36365,2023-09-22 09:35:02,0 km/h,2103.16 km,2分30秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36366,2023-09-22 09:35:32,0 km/h,2103.16 km,3分 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36367,2023-09-22 09:36:02,0 km/h,2103.16 km,3分30秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36368,2023-09-22 09:36:32,0 km/h,2103.16 km,4分 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36369,2023-09-22 09:37:02,0 km/h,2103.16 km,4分30秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36370,2023-09-22 09:37:32,0 km/h,2103.16 km,5分 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36371,2023-09-22 09:38:02,0 km/h,2103.16 km,5分30秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36372,2023-09-22 09:38:32,0 km/h,2103.16 km,6分 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36373,2023-09-22 09:39:02,0 km/h,2103.16 km,6分30秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36374,2023-09-22 09:39:32,0 km/h,2103.16 km,7分 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36375,2023-09-22 09:40:02,0 km/h,2103.16 km,7分30秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36376,2023-09-22 09:40:05,0 km/h,2103.18 km,7分33秒 / 25分35秒,在线 / 停车 / ACC关,"福建省厦门市思明区中华街道;镇海路61-109号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083299,24.454462",1801.0,"福建厦门古城西路9号
"
36377,2023-09-22 09:43:02,0 km/h,2103.18 km,10分30秒 / 25分35秒,在线 / 停车 / ACC关,"福建省厦门市思明区中华街道;镇海路61-109号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083299,24.454462",1801.0,"福建厦门古城西路9号
"
36378,2023-09-22 09:46:02,0 km/h,2103.18 km,13分30秒 / 25分35秒,在线 / 停车 / ACC关,"福建省厦门市思明区中华街道;镇海路61-109号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083299,24.454462",1801.0,"福建厦门古城西路9号
"
36379,2023-09-22 09:47:42,0 km/h,2103.18 km,15分10秒 / 25分35秒,在线 / 无效定位,"福建省厦门市思明区中华街道;镇海路61-109号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,偏南(179),"118.083299,24.454462",1801.0,"福建厦门古城西路9号
"
36380,2023-09-22 09:47:52,0 km/h,2103.19 km,15分20秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36381,2023-09-22 09:48:13,0 km/h,2103.19 km,15分41秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36382,2023-09-22 09:48:43,0 km/h,2103.19 km,16分11秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36383,2023-09-22 09:49:13,0 km/h,2103.19 km,16分41秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36384,2023-09-22 09:49:43,0 km/h,2103.19 km,17分11秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36385,2023-09-22 09:50:13,0 km/h,2103.19 km,17分41秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36386,2023-09-22 09:50:43,0 km/h,2103.19 km,18分11秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
"
36387,2023-09-22 09:51:13,0 km/h,2103.19 km,18分41秒 / 25分35秒,在线 / 停车 / ACC开,"福建省厦门市思明区中华街道;白鹿路26号;厦门大学附属第一医院,厦门市思明区上古街82号小区,镇海花园",闽D0TL89,正北(0),"118.083479,24.454477",1801.0,"福建厦门古城西路9号
